Simulación,Secuencia,Peso [kg],V_Inicial_Z [m/s],V_Final_Z [m/s],KE_Inicial [J],KE_Final [J],KE_Abs [J],%KE_Abs [%]
case_0165_TCCCCCCCCTTT,TCCCCCCCCTTT,0.728438,180.5,-11.660438537597656,814.50625,3.3991456722273146,811.1071043277727,99.58267408356568
case_0166_CTTTTCCCCCCC,CTTTTCCCCCCC,0.728438,180.5,64.09369659423828,814.50625,102.7000485778568,711.8062014221432,87.3911282353135
case_0167_CTTTCTCCCCCC,CTTTCTCCCCCC,0.728438,180.5,34.53746032714844,814.50625,29.820904146233808,784.6853458537662,96.33877528303388
case_0168_CTTTCCTCCCCC,CTTTCCTCCCCC,0.728438,180.5,31.92884826660156,814.50625,25.486283790791635,789.0199662092084,96.87095294961928
case_0169_CTTTCCCTCCCC,CTTTCCCTCCCC,0.728438,180.5,71.59603881835938,814.50625,128.14981936200056,686.3564306379994,84.26656402427845
case_0170_CTTTCCCCTCCC,CTTTCCCCTCCC,0.728438,180.5,65.51947784423828,814.50625,107.32004942454078,707.1862005754592,86.82391333098539
case_0171_CTTTCCCCCTCC,CTTTCCCCCTCC,0.728438,180.5,64.51277160644531,814.50625,104.04744250863442,710.4588074913656,87.22570360772131
case_0172_CTTTCCCCCCTC,CTTTCCCCCCTC,0.728438,180.5,32.88603591918945,814.50625,27.037283961955474,787.4689660380445,96.68053081704954
case_0173_CTTTCCCCCCCT,CTTTCCCCCCCT,0.728438,180.5,78.34060668945312,814.50625,153.4312664117897,661.0749835882103,81.1626655520704
case_0174_CTTCTTCCCCCC,CTTCTTCCCCCC,0.728438,180.5,77.48837280273438,814.50625,150.1111979903886,664.3950520096114,81.5702828565909
case_0175_CTTCTCTCCCCC,CTTCTCTCCCCC,0.728438,180.5,42.39361572265625,814.50625,44.93046635100618,769.5757836489938,94.48371742377591
case_0176_CTTCTCCTCCCC,CTTCTCCTCCCC,0.728438,180.5,11.433650016784668,814.50625,3.2682088176580013,811.238041182342,99.59874969435066
case_0177_CTTCTCCCTCCC,CTTCTCCCTCCC,0.728438,180.5,57.480865478515625,814.50625,82.60124740398024,731.9050025960198,89.85873375385638
case_0178_CTTCTCCCCTCC,CTTCTCCCCTCC,0.728438,180.5,45.8848991394043,814.50625,52.635599225832635,761.8706507741674,93.53772924077224
case_0179_CTTCTCCCCCTC,CTTCTCCCCCTC,0.728438,180.5,52.566925048828125,814.50625,69.08204022722785,745.4242097727722,91.51853773654557
case_0180_CTTCTCCCCCCT,CTTCTCCCCCCT,0.728438,180.5,77.76075744628906,814.50625,151.168384965515,663.337865034485,81.44048802995496
case_0181_CTTCCTTCCCCC,CTTCCTTCCCCC,0.728438,180.5,-2.3398444652557373,814.50625,0.13687180303969768,814.3693781969603,99.98319573323842
case_0182_CTTCCTCTCCCC,CTTCCTCTCCCC,0.728438,180.5,11.432082176208496,814.50625,3.2673125720895997,811.2389374279104,99.59885972979463
case_0183_CTTCCTCCTCCC,CTTCCTCCTCCC,0.728438,180.5,26.027904510498047,814.50625,16.936295330190116,797.5699546698099,97.92066723488124
case_0184_CTTCCTCCCTCC,CTTCCTCCCTCC,0.728438,180.5,32.62782669067383,814.50625,26.61437686391619,787.8918731360839,96.73245271427737
case_0185_CTTCCTCCCCTC,CTTCCTCCCCTC,0.728438,180.5,12.709973335266112,814.50625,4.038585554579389,810.4676644454206,99.50416764087699
case_0186_CTTCCTCCCCCT,CTTCCTCCCCCT,0.728438,180.5,40.7310905456543,814.50625,41.47554342595723,773.0307065740428,94.90789132361388
case_0187_CTTCCCTTCCCC,CTTCCCTTCCCC,0.728438,180.5,84.14035034179688,814.50625,176.98996389100796,637.5162861089921,78.2702755330597
case_0188_CTTCCCTCTCCC,CTTCCCTCTCCC,0.728438,180.5,55.40401840209961,814.50625,76.74013137750481,737.7661186224952,90.57832504323879
case_0189_CTTCCCTCCTCC,CTTCCCTCCTCC,0.728438,180.5,75.04037475585938,814.50625,140.77644608749543,673.7298039125046,82.71634550532971
case_0190_CTTCCCTCCCTC,CTTCCCTCCCTC,0.728438,180.5,36.93758773803711,814.50625,34.10963469762974,780.3966153023703,95.81223168052672
case_0191_CTTCCCTCCCCT,CTTCCCTCCCCT,0.728438,180.5,66.48363494873047,814.50625,110.50184289990139,704.0044071000987,86.43327256237735
case_0192_CTTCCCCTTCCC,CTTCCCCTTCCC,0.728438,180.5,2.286379098892212,814.50625,0.13068823459627907,814.3755617654037,99.98395491322549
case_0193_CTTCCCCTCTCC,CTTCCCCTCTCC,0.728438,180.5,10.572113990783691,814.50625,2.7942398558531067,811.7120101441469,99.65694064890809
case_0194_CTTCCCCTCCTC,CTTCCCCTCCTC,0.728438,180.5,38.83164978027344,814.50625,37.69742561644525,776.8088243835548,95.37174507667126
case_0195_CTTCCCCTCCCT,CTTCCCCTCCCT,0.728438,180.5,38.099151611328125,814.50625,36.28863383757416,778.2176161624259,95.54470774931755
case_0196_CTTCCCCCTTCC,CTTCCCCCTTCC,0.728438,180.5,41.47757339477539,814.50625,43.009727367974484,771.4965226320255,94.71953378283169
case_0197_CTTCCCCCTCTC,CTTCCCCCTCTC,0.728438,180.5,62.49742126464844,814.50625,97.64819161827327,716.8580583817268,88.01136374112866
case_0198_CTTCCCCCTCCT,CTTCCCCCTCCT,0.728438,180.5,56.03019714355469,814.50625,78.4845747986401,736.0216752013599,90.36415315430175
case_0199_CTTCCCCCCTTC,CTTCCCCCCTTC,0.728438,180.5,50.323036193847656,814.50625,63.31019929418253,751.1960507058175,92.2271683864694
case_0200_CTTCCCCCCTCT,CTTCCCCCCTCT,0.728438,180.5,61.12326049804688,814.50625,93.40132434780247,721.1049256521976,88.53276763096632
case_0201_CTTCCCCCCCTT,CTTCCCCCCCTT,0.728438,180.5,39.89694213867188,814.50625,39.7941498004133,774.7121001995868,95.11432235168076
case_0202_CTCTTTCCCCCC,CTCTTTCCCCCC,0.728438,180.5,66.1407699584961,814.50625,109.36503626756749,705.1412137324326,86.5728425942014
case_0203_CTCTTCTCCCCC,CTCTTCTCCCCC,0.728438,180.5,30.07971572875977,814.50625,22.61973245807495,791.8865175419251,97.22289025307357
case_0204_CTCTTCCTCCCC,CTCTTCCTCCCC,0.728438,180.5,44.38790130615234,814.50625,49.25714455911801,765.249105440882,93.9525148445309
case_0205_CTCTTCCCTCCC,CTCTTCCCTCCC,0.728438,180.5,34.70822525024414,814.50625,30.116522500542125,784.3897274994579,96.30248110428347
case_0206_CTCTTCCCCTCC,CTCTTCCCCTCC,0.728438,180.5,63.34812927246094,814.50625,100.32463705801057,714.1816129419894,87.68276645415422
case_0207_CTCTTCCCCCTC,CTCTTCCCCCTC,0.728438,180.5,61.31787109375,814.50625,93.99703288674355,720.5092171132565,88.45963025001421
case_0208_CTCTTCCCCCCT,CTCTTCCCCCCT,0.728438,180.5,72.23612976074219,814.50625,130.45146107026957,684.0547889297304,83.98398280304545
case_0209_CTCTCTTCCCCC,CTCTCTTCCCCC,0.728438,180.5,1.4533202648162842,814.50625,0.052803494803141865,814.4534465051969,99.9935171160684
case_0210_CTCTCTCTCCCC,CTCTCTCTCCCC,0.728438,180.5,-2.992197275161743,814.50625,0.223831113337134,814.2824188866629,99.97251941119701
case_0211_CTCTCTCCTCCC,CTCTCTCCTCCC,0.728438,180.5,0.0438758134841918,814.50625,4.812717522248967e-05,814.5062018728248,99.99999409124544
case_0212_CTCTCTCCCTCC,CTCTCTCCCTCC,0.728438,180.5,7.425034999847412,814.50625,1.3782786187239766,813.1279713812761,99.83078354294716
case_0213_CTCTCTCCCCTC,CTCTCTCCCCTC,0.728438,180.5,-1.1401252746582031,814.50625,0.032497141047861076,814.4737528589521,99.99601020359906
case_0214_CTCTCTCCCCCT,CTCTCTCCCCCT,0.728438,180.5,52.138858795166016,814.50625,67.96151491155652,746.5447350884435,91.6561088498024
case_0215_CTCTCCTTCCCC,CTCTCCTTCCCC,0.728438,180.5,1.6392099857330322,814.50625,0.06717523443317219,814.4390747655668,99.99175264346552
case_0216_CTCTCCTCTCCC,CTCTCCTCTCCC,0.728438,180.5,-1.609736442565918,814.50625,0.06478128536311943,814.4414687146369,99.99204655760921
case_0217_CTCTCCTCCTCC,CTCTCCTCCTCC,0.728438,180.5,11.608903884887695,814.50625,3.3691662352140157,811.137083764786,99.58635477195982
case_0218_CTCTCCTCCCTC,CTCTCCTCCCTC,0.728438,180.5,24.703147888183597,814.50625,15.256137889636745,799.2501121103633,98.12694649186096
case_0219_CTCTCCTCCCCT,CTCTCCTCCCCT,0.728438,180.5,3.5815563201904297,814.50625,0.3206886418674003,814.1855613581326,99.96062784762334
case_0220_CTCTCCCTTCCC,CTCTCCCTTCCC,0.728438,180.5,33.053646087646484,814.50625,27.313587992184694,787.1926620078153,96.64660793061014
case_0221_CTCTCCCTCTCC,CTCTCCCTCTCC,0.728438,180.5,34.181365966796875,814.50625,29.20914448390249,785.2971055160975,96.41388332085819
case_0222_CTCTCCCTCCTC,CTCTCCCTCCTC,0.728438,180.5,21.050573348999023,814.50625,11.0781659580397,803.4280840419603,98.6398918414635
case_0223_CTCTCCCTCCCT,CTCTCCCTCCCT,0.728438,180.5,0.6577518582344055,814.50625,0.010815937675270337,814.4954340623248,99.99867208659538
case_0224_CTCTCCCCTTCC,CTCTCCCCTTCC,0.728438,180.5,3.939708948135376,814.50625,0.3880326649004488,814.1182173350995,99.95235976827674
case_0225_CTCTCCCCTCTC,CTCTCCCCTCTC,0.728438,180.5,35.082550048828125,814.50625,30.769632948213257,783.7366170517868,96.2222962748029
case_0226_CTCTCCCCTCCT,CTCTCCCCTCCT,0.728438,180.5,6.828630447387695,814.50625,1.165754844674757,813.3404951553252,99.85687588711876
case_0227_CTCTCCCCCTTC,CTCTCCCCCTTC,0.728438,180.5,46.14615631103516,814.50625,53.23669355706226,761.2695564429378,93.46393062581629
case_0228_CTCTCCCCCTCT,CTCTCCCCCTCT,0.728438,180.5,45.82523727416992,814.50625,52.498809280849315,762.0074407191507,93.55452345751193
case_0229_CTCTCCCCCCTT,CTCTCCCCCCTT,0.728438,180.5,1.246832013130188,814.50625,0.03886475172415693,814.4673852482758,99.9952284280539
case_0230_CTCCTTTCCCCC,CTCCTTTCCCCC,0.728438,180.5,48.20050811767578,814.50625,58.08222457005323,756.4240254299468,92.86902653355291
case_0231_CTCCTTCTCCCC,CTCCTTCTCCCC,0.728438,180.5,-1.363622546195984,814.50625,0.046486661212350476,814.4597633387876,99.99429265751952
case_0232_CTCCTTCCTCCC,CTCCTTCCTCCC,0.728438,180.5,34.9946403503418,814.50625,30.615621331244256,783.8906286687558,96.24120486107451
case_0233_CTCCTTCCCTCC,CTCCTTCCCTCC,0.728438,180.5,6.599542140960693,814.50625,1.0888489117579014,813.4174010882422,99.86631791815498
case_0234_CTCCTTCCCCTC,CTCCTTCCCCTC,0.728438,180.5,3.7129993438720703,814.50625,0.34465910318986065,814.1615908968101,99.95768490380647
case_0235_CTCCTTCCCCCT,CTCCTTCCCCCT,0.728438,180.5,42.548038482666016,814.50625,45.258389468060706,769.2478605319393,94.44345706763322
case_0236_CTCCTCTTCCCC,CTCCTCTTCCCC,0.728438,180.5,65.48704528808594,814.50625,107.21382751409547,707.2924224859046,86.836954594996
case_0237_CTCCTCTCTCCC,CTCCTCTCTCCC,0.728438,180.5,-4.748483180999756,814.50625,0.563702313005939,813.9425476869941,99.9307921439515
case_0238_CTCCTCTCCTCC,CTCCTCTCCTCC,0.728438,180.5,-0.713050901889801,814.50625,0.012711039717146468,814.4935389602829,99.99843941778013
case_0239_CTCCTCTCCCTC,CTCCTCTCCCTC,0.728438,180.5,-1.665722131729126,814.50625,0.06936575550330559,814.4368842444967,99.99148370494353
case_0240_CTCCTCTCCCCT,CTCCTCTCCCCT,0.728438,180.5,2.279016256332397,814.50625,0.12984787741568335,814.3764021225843,99.9840580870416
case_0241_CTCCTCCTTCCC,CTCCTCCTTCCC,0.728438,180.5,-0.3111393749713897,814.50625,0.0024201927664396767,814.5038298072336,99.99970286381887
case_0242_CTCCTCCTCTCC,CTCCTCCTCTCC,0.728438,180.5,-2.5192208290100098,814.50625,0.15866183963294703,814.3475881603671,99.98052048837772
case_0243_CTCCTCCTCCTC,CTCCTCCTCCTC,0.728438,180.5,17.790546417236328,814.50625,7.912588545596009,806.593661454404,99.02854170295244
case_0244_CTCCTCCTCCCT,CTCCTCCTCCCT,0.728438,180.5,9.116883277893066,814.50625,2.0779390175681556,812.4283109824319,99.74488360063927
case_0245_CTCCTCCCTTCC,CTCCTCCCTTCC,0.728438,180.5,-3.2317211627960205,814.50625,0.2611005418515916,814.2451494581484,99.96794370308986
case_0246_CTCCTCCCTCTC,CTCCTCCCTCTC,0.728438,180.5,-0.682853639125824,814.50625,0.011657227311684526,814.4945927726883,99.99856879829815
case_0247_CTCCTCCCTCCT,CTCCTCCCTCCT,0.728438,180.5,3.001599073410034,814.50625,0.22523992493739942,814.2810100750626,99.97234644609081
case_0248_CTCCTCCCCTTC,CTCCTCCCCTTC,0.728438,180.5,7.629969596862793,814.50625,1.4554109012262644,813.0508390987737,99.82131372211984
case_0249_CTCCTCCCCTCT,CTCCTCCCCTCT,0.728438,180.5,-1.7081832885742188,814.50625,0.07294725368410582,814.4333027463159,99.99104399092283
case_0250_CTCCTCCCCCTT,CTCCTCCCCCTT,0.728438,180.5,33.37495422363281,814.50625,27.847189235739645,786.6590607642604,96.58109569622827
case_0251_CTCCCTTTCCCC,CTCCCTTTCCCC,0.728438,180.5,-14.433648109436035,814.50625,5.208254943675661,809.2979950563243,99.3605629246337
case_0252_CTCCCTTCTCCC,CTCCCTTCTCCC,0.728438,180.5,-3.858713388442993,814.50625,0.3722417253537302,814.1340082746462,99.95429848139854
case_0253_CTCCCTTCCTCC,CTCCCTTCCTCC,0.728438,180.5,-5.123532772064209,814.50625,0.656264701660399,813.8499852983397,99.91942791087726
case_0254_CTCCCTTCCCTC,CTCCCTTCCCTC,0.728438,180.5,-3.0204131603240967,814.50625,0.22807239147647496,814.2781776085235,99.97199869350585
case_0255_CTCCCTTCCCCT,CTCCCTTCCCCT,0.728438,180.5,35.02816390991211,814.50625,30.67430667249173,783.8319433275083,96.23399984070205
case_0256_CTCCCTCTTCCC,CTCCCTCTTCCC,0.728438,180.5,9.633413314819336,814.50625,2.3200663023534616,812.1861836976466,99.71515672195844
case_0257_CTCCCTCTCTCC,CTCCCTCTCTCC,0.728438,180.5,0.9138700366020204,814.50625,0.020878961094974453,814.4853710389051,99.99743661130962
case_0258_CTCCCTCTCCTC,CTCCCTCTCCTC,0.728438,180.5,-2.8995566368103027,814.50625,0.21018571725176685,814.2960642827483,99.97419470786728
case_0259_CTCCCTCTCCCT,CTCCCTCTCCCT,0.728438,180.5,51.79550552368164,814.50625,67.06935981134339,747.4368901886567,91.76564209159311
case_0260_CTCCCTCCTTCC,CTCCCTCCTTCC,0.728438,180.5,50.552955627441406,814.50625,63.8900330667515,750.6162169332486,92.15598001037421
case_0261_CTCCCTCCTCTC,CTCCCTCCTCTC,0.728438,180.5,1.2239426374435425,814.50625,0.03745088949380637,814.4687991105062,99.99540201324498
case_0262_CTCCCTCCTCCT,CTCCCTCCTCCT,0.728438,180.5,16.01470375061035,814.50625,6.411768405495332,808.0944815945047,99.21280304411472
case_0263_CTCCCTCCCTTC,CTCCCTCCCTTC,0.728438,180.5,-1.6300781965255735,814.50625,0.06642887316970165,814.4398211268303,99.99184427704887
case_0264_CTCCCTCCCTCT,CTCCCTCCCTCT,0.728438,180.5,13.624918937683104,814.50625,4.640960401460892,809.8652895985391,99.43021181219163
case_0265_CTCCCTCCCCTT,CTCCCTCCCCTT,0.728438,180.5,-0.3148910403251648,814.50625,0.002478909181926614,814.5037710908181,99.99969565498338
case_0266_CTCCCCTTTCCC,CTCCCCTTTCCC,0.728438,180.5,24.382932662963867,814.50625,14.863185131165757,799.6430648688342,98.1751907820025
case_0267_CTCCCCTTCTCC,CTCCCCTTCTCC,0.728438,180.5,-13.083301544189451,814.50625,4.279319482404752,810.2269305175953,99.47461182987794
case_0268_CTCCCCTTCCTC,CTCCCCTTCCTC,0.728438,180.5,13.976190567016602,814.50625,4.883347569139096,809.6229024308609,99.40045302670923
case_0269_CTCCCCTTCCCT,CTCCCCTTCCCT,0.728438,180.5,-5.291030883789063,814.50625,0.699875195330242,813.8063748046698,99.91407368631852
case_0270_CTCCCCTCTTCC,CTCCCCTCTTCC,0.728438,180.5,28.048545837402344,814.50625,19.66802308982151,794.8382269101785,97.58528272928274
case_0271_CTCCCCTCTCTC,CTCCCCTCTCTC,0.728438,180.5,-4.846991539001465,814.50625,0.5873331744787947,813.9189168255213,99.92789089408721
case_0272_CTCCCCTCTCCT,CTCCCCTCTCCT,0.728438,180.5,3.396324872970581,814.50625,0.28837556606896586,814.217874433931,99.96459504564035
case_0273_CTCCCCTCCTTC,CTCCCCTCCTTC,0.728438,180.5,-9.925957679748535,814.50625,2.4631158965039734,812.0431341034961,99.69759398451468
case_0274_CTCCCCTCCTCT,CTCCCCTCCTCT,0.728438,180.5,-3.1514317989349365,814.50625,0.24828805958345726,814.2579619404165,99.96951673979378
case_0275_CTCCCCTCCCTT,CTCCCCTCCCTT,0.728438,180.5,-1.0821142196655271,814.50625,0.02927427961005832,814.47697572039,99.99640588643611
case_0276_CTCCCCCTTTCC,CTCCCCCTTTCC,0.728438,180.5,44.41944122314453,814.50625,49.32716896440979,765.1790810355902,93.94391768455922
case_0277_CTCCCCCTTCTC,CTCCCCCTTCTC,0.728438,180.5,49.302207946777344,814.50625,60.76769271068188,753.7385572893181,92.53932149560768
case_0278_CTCCCCCTTCCT,CTCCCCCTTCCT,0.728438,180.5,0.9173341393470764,814.50625,0.021037548080291037,814.4852124519198,99.99741714098815
case_0279_CTCCCCCTCTTC,CTCCCCCTCTTC,0.728438,180.5,-6.229122161865234,814.50625,0.9700490726860154,813.536200927314,99.8809034218355
case_0280_CTCCCCCTCTCT,CTCCCCCTCTCT,0.728438,180.5,-5.77765417098999,814.50625,0.8345321929889509,813.6717178070111,99.89754133955523
case_0281_CTCCCCCTCCTT,CTCCCCCTCCTT,0.728438,180.5,-3.2749526500701904,814.50625,0.2681328715050441,814.238117128495,99.96708031749235
case_0282_CTCCCCCCTTTC,CTCCCCCCTTTC,0.728438,180.5,-15.766141891479492,814.50625,6.214280753556614,808.2919692464434,99.23704934694403
case_0283_CTCCCCCCTTCT,CTCCCCCCTTCT,0.728438,180.5,-14.444156646728516,814.50625,5.215841530880789,809.2904084691193,99.35963149074905
case_0284_CTCCCCCCTCTT,CTCCCCCCTCTT,0.728438,180.5,-14.26955795288086,814.50625,5.090507104265635,809.4157428957344,99.37501927035359
case_0285_CTCCCCCCCTTT,CTCCCCCCCTTT,0.728438,180.5,-11.33389949798584,814.50625,3.211431945761092,811.2948180542389,99.60572040475306
case_0286_CCTTTTCCCCCC,CCTTTTCCCCCC,0.728438,180.5,56.118072509765625,814.50625,78.73095155528281,735.7752984447172,90.33390455195614
case_0287_CCTTTCTCCCCC,CCTTTCTCCCCC,0.728438,180.5,35.3844108581543,814.50625,31.301413294466695,783.2048367055334,96.15700759884082
case_0288_CCTTTCCTCCCC,CCTTTCCTCCCC,0.728438,180.5,36.7940559387207,814.50625,33.845063810542705,780.6611861894573,95.84471404479183
case_0289_CCTTTCCCTCCC,CCTTTCCCTCCC,0.728438,180.5,27.180538177490234,814.50625,18.469541390450104,796.0367086095499,97.73242484137474
case_0290_CCTTTCCCCTCC,CCTTTCCCCTCC,0.728438,180.5,44.59717178344727,814.50625,49.722693277057644,764.7835567229424,93.89535767502612
case_0291_CCTTTCCCCCTC,CCTTTCCCCCTC,0.728438,180.5,61.76584243774414,814.50625,95.37548230110588,719.1307676988941,88.29039282373759
case_0292_CCTTTCCCCCCT,CCTTTCCCCCCT,0.728438,180.5,15.620889663696287,814.50625,6.100304847134338,808.4059451528657,99.25104259824472
case_0293_CCTTCTTCCCCC,CCTTCTTCCCCC,0.728438,180.5,-0.1500290334224701,814.50625,0.0005627177717420162,814.5056872822283,99.9999309130198
case_0294_CCTTCTCTCCCC,CCTTCTCTCCCC,0.728438,180.5,60.73949432373047,814.50625,92.23215426756215,722.2740957324379,88.6763110451808
case_0295_CCTTCTCCTCCC,CCTTCTCCTCCC,0.728438,180.5,6.91920804977417,814.50625,1.1968860009014919,813.3093639990985,99.85305379781904
case_0296_CCTTCTCCCTCC,CCTTCTCCCTCC,0.728438,180.5,11.485173225402832,814.50625,3.2977301004377524,811.2085198995622,99.59512525527731
case_0297_CCTTCTCCCCTC,CCTTCTCCCCTC,0.728438,180.5,66.53034210205078,814.50625,110.65716050539777,703.8490894946023,86.41420363497545
case_0298_CCTTCTCCCCCT,CCTTCTCCCCCT,0.728438,180.5,39.84395599365234,814.50625,39.688520730602605,774.8177292693974,95.12729083041381
case_0299_CCTTCCTTCCCC,CCTTCCTTCCCC,0.728438,180.5,-0.4454704523086548,814.50625,0.0049610980970019375,814.501288901903,99.99939090730156
case_0300_CCTTCCTCTCCC,CCTTCCTCTCCC,0.728438,180.5,76.80291748046875,814.50625,147.4672033377923,667.0390466622077,81.89489603820815
case_0301_CCTTCCTCCTCC,CCTTCCTCCTCC,0.728438,180.5,64.88473510742188,814.50625,105.25072124900763,709.2555287509924,87.07797254483835
case_0302_CCTTCCTCCCTC,CCTTCCTCCCTC,0.728438,180.5,19.453832626342773,814.50625,9.461290096343964,805.044959903656,98.83840178066848
case_0303_CCTTCCTCCCCT,CCTTCCTCCCCT,0.728438,180.5,43.269775390625,814.50625,46.80683655887842,767.6994134411216,94.25334838635328
case_0304_CCTTCCCTTCCC,CCTTCCCTTCCC,0.728438,180.5,38.52592086791992,814.50625,37.10616446803069,777.4000855319694,95.44433643473815
case_0305_CCTTCCCTCTCC,CCTTCCCTCTCC,0.728438,180.5,6.777812957763672,814.50625,1.1484687122607284,813.3577812877393,99.85899817070025
case_0306_CCTTCCCTCCTC,CCTTCCCTCCTC,0.728438,180.5,33.84214782714844,814.50625,28.632274238864195,785.8739757611359,96.48470785351688
case_0307_CCTTCCCTCCCT,CCTTCCCTCCCT,0.728438,180.5,5.835421562194824,814.50625,0.8513036202132072,813.6549463797868,99.89548224826842
case_0308_CCTTCCCCTTCC,CCTTCCCCTTCC,0.728438,180.5,17.147598266601562,814.50625,7.351003157818923,807.1552468421811,99.09748965611756
case_0309_CCTTCCCCTCTC,CCTTCCCCTCTC,0.728438,180.5,1.9866292476654053,814.50625,0.09866739419199036,814.407582605808,99.98788623240252
case_0310_CCTTCCCCTCCT,CCTTCCCCTCCT,0.728438,180.5,3.189649105072021,814.50625,0.2543465353371686,814.2519034646629,99.96877291790737
case_0311_CCTTCCCCCTTC,CCTTCCCCCTTC,0.728438,180.5,26.84276962280273,814.50625,18.013357025571526,796.4928929744285,97.78843231398513
case_0312_CCTTCCCCCTCT,CCTTCCCCCTCT,0.728438,180.5,68.76204681396484,814.50625,118.20547705114733,696.3007729488527,85.4874683833123
case_0313_CCTTCCCCCCTT,CCTTCCCCCCTT,0.728438,180.5,30.52567481994629,814.50625,23.295420580327573,791.2108294196725,97.13993347744999
case_0314_CCTCTTTCCCCC,CCTCTTTCCCCC,0.728438,180.5,64.93698120117188,814.50625,105.42028818803374,709.0859618119663,87.05715417309152
case_0315_CCTCTTCTCCCC,CCTCTTCTCCCC,0.728438,180.5,-8.446342468261719,814.50625,1.7835175272790367,812.722732472721,99.78103083588627
case_0316_CCTCTTCCTCCC,CCTCTTCCTCCC,0.728438,180.5,71.7918930053711,814.50625,128.85189753236628,685.6543524676338,84.18036724305476
case_0317_CCTCTTCCCTCC,CCTCTTCCCTCC,0.728438,180.5,70.17005920410156,814.50625,123.09593021767796,691.4103197823221,84.88704902906787
case_0318_CCTCTTCCCCTC,CCTCTTCCCCTC,0.728438,180.5,35.25364685058594,814.50625,31.070490406645696,783.4357595933543,96.18535887150703
case_0319_CCTCTTCCCCCT,CCTCTTCCCCCT,0.728438,180.5,8.374748229980469,814.50625,1.7534101978890249,812.752839802111,99.7847272261092
case_0320_CCTCTCTTCCCC,CCTCTCTTCCCC,0.728438,180.5,50.53121948242188,814.50625,63.83510355951733,750.6711464404827,92.1627239128592
case_0321_CCTCTCTCTCCC,CCTCTCTCTCCC,0.728438,180.5,38.74626922607422,814.50625,37.53183447348565,776.9744155265143,95.3920753249609
case_0322_CCTCTCTCCTCC,CCTCTCTCCTCC,0.728438,180.5,52.212669372558594,814.50625,68.15407107520296,746.352178924797,91.63246800436424
case_0323_CCTCTCTCCCTC,CCTCTCTCCCTC,0.728438,180.5,-4.905571937561035,814.50625,0.6016159008646582,813.9046340991354,99.92613734997556
case_0324_CCTCTCTCCCCT,CCTCTCTCCCCT,0.728438,180.5,0.1163476034998893,814.50625,0.0003384191210041864,814.505911580879,99.99995845100992
case_0325_CCTCTCCTTCCC,CCTCTCCTTCCC,0.728438,180.5,-7.806607723236084,814.50625,1.523578103612232,812.9826718963878,99.81294457794372
case_0326_CCTCTCCTCTCC,CCTCTCCTCTCC,0.728438,180.5,-0.93565434217453,814.50625,0.021886226200751313,814.4843637737993,99.9973129455789
case_0327_CCTCTCCTCCTC,CCTCTCCTCCTC,0.728438,180.5,-0.587766706943512,814.50625,0.008636742544780507,814.4976132574552,99.99893963458908
case_0328_CCTCTCCTCCCT,CCTCTCCTCCCT,0.728438,180.5,7.58512544631958,814.50625,1.4383532009101203,813.0678967990899,99.82340796023233
case_0329_CCTCTCCCTTCC,CCTCTCCCTTCC,0.728438,180.5,1.946149230003357,814.50625,0.09468742063606649,814.4115625793639,99.98837486874581
